Product ID,Product Name,Description,Ingredients,Simplified ingredients,Web Image,Web Family,Web Category,App Family,Family Image Url,Kiosk Family,App Category,Category Tagline,Web Category Description,Category Description,Category Image Url,Order,Published,Kiosk Published,Featured,Size 1,Size 2,Size 3,Size 4
107365,Acai Super-Antioxidant™,"No oxidants allowed. Acai is already pretty antioxidant but when you throw in some blueberries, raspberry sherbet and our Antioxidant Boost, look out. I mean if you’re an oxidant you should probably steer clear of this guy. I’m not sayin’, I’m just sayin’.","Acai Juice Blend, Strawberries, Raspberry Sherbet (Contains Milk), Soymilk (Contains Soy), Ice, Blueberries, Antioxidant Boost (Contains Soy)","functional smoothie
açaí • blueberry • strawberry • raspberry sherbet • soymilk
+ Zinc & Antioxidant Boost
cals: 280 • 380 • 490
(Contains: tree nuts, soy)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/pre-boosted/AcaiSuperAntiOx624.ashx,Smoothies,Functional Smoothies,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Boosted with a Purpose,Pre-boosted for specific daily needs,"Our pre-boosted, functional smoothies are designed to make achieving your goals taste great. Looking to build muscle? No prob. Get more vitamins? Done. Need help making small talk with the barista at your corner coffee shop? You’re on your own.","Our pre-boosted, functional smoothies are designed to make achieving your goals taste great.",https://dgojkv04mcfoc.cloudfront.net/categories/boosted_with_a_purpose.jpg,29,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107367,Orange C-Booster™,"He’s on the case. Hold the Orange C-Booster high and laugh in the face of gloomy weather. With orange juice, peaches, bananas, and our C and Zinc Boost and an Antioxidant Boost it’s a vitamin-packed fruit elixir. Why dodge puddles when you can defiantly leap them?","Orange Juice, Peaches, Orange Sherbet (Contains Milk), Ice, Bananas, C and Zinc Boost, Antioxidant Power Boost (Contains Soy)","functional smoothie
orange • orange sherbet • banana • peach • mango
+ Zinc & Antioxidant Boost
cals: 260 • 350 • 450
(Contains: soy, milk)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/pre-boosted/Coldbuster514.ashx,Smoothies,Functional Smoothies,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Boosted with a Purpose,Pre-boosted for specific daily needs,"Our pre-boosted, functional smoothies are designed to make achieving your goals taste great. Looking to build muscle? No prob. Get more vitamins? Done. Need help making small talk with the barista at your corner coffee shop? You’re on your own.","Our pre-boosted, functional smoothies are designed to make achieving your goals taste great.",https://dgojkv04mcfoc.cloudfront.net/categories/boosted_with_a_purpose.jpg,30,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107385,Protein Berry Workout™,Remember to wear your weight belt. Drop and give me 50 crunches with this medicine ball! And drink this strawberry banana smoothie with either a Soy or Whey Protein Boost! Now let’s see your game face! Good work; take a lap.,"Soymilk (Contains Soy), Strawberries, Bananas, Soy Protein Boost (Contains Soy & Milk)","functional smoothie
strawberry • banana • soymilk
+ Protein Boost™
cals w/ soy: 290 • 390 • 460
cals w/ whey: 290 • 380 • 450
(w/ soy protein, Contains: soy)
(w/ whey protein, Contains: soy, milk)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/pre-boosted/ProBerryWorkout24.ashx,Smoothies,Functional Smoothies,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Boosted with a Purpose,Pre-boosted for specific daily needs,"Our pre-boosted, functional smoothies are designed to make achieving your goals taste great. Looking to build muscle? No prob. Get more vitamins? Done. Need help making small talk with the barista at your corner coffee shop? You’re on your own.","Our pre-boosted, functional smoothies are designed to make achieving your goals taste great.",https://dgojkv04mcfoc.cloudfront.net/categories/boosted_with_a_purpose.jpg,31,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107424,Strawberries Gone Bananas™,Watch these berries go ape. Strawberries are usually content to live on the ground but when you put a banana in their hand they take to the trees. Swing from limb to limb alongside them and they might just adopt you as one of their own.,"Strawberries, Bananas, Apple-Strawberry Juice Blend","strawberry • banana • apple
cals: 140",http://www.jambajuice.com/~/media/www/images/products/product/Kids-Strawberries_Gone_Bananas.ashx,Jamba Kids Meal,,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Jamba Kids,2.5 servings of fruit and/or veggies in each cup,,2.5 servings of fruit and/or veggies in each cup,https://dgojkv04mcfoc.cloudfront.net/categories/kids.jpg,32,Yes,Yes,No,9.5 fl oz,,,
107425,Blueberry Strawberry Blast-Off™,"Taking you to the stratosphere. Strap yourself in and get ready to go to the far reaches of awesome. This bunch of berries with a bit of banana will launch you into action, boldly bringing you everywhere you want to go.","Strawberries, Blueberries, Bananas, Mixed Berry Juice","blueberry • strawberry • banana
cals: 170",http://www.jambajuice.com/~/media/www/images/products/product/kids-menu/Kids-Blueberry_Strawberry_BlastOff.ashx,Jamba Kids Meal,,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Jamba Kids,2.5 servings of fruit and/or veggies in each cup,,2.5 servings of fruit and/or veggies in each cup,https://dgojkv04mcfoc.cloudfront.net/categories/kids.jpg,33,Yes,Yes,No,9.5 fl oz,,,
107423,Berry Beet It!™,"Oh, those sneaky veggies. Like a ninja loaded with vitamins, a beet sneaks into the dojo where strawberries, bananas and mangos train tirelessly. But he is not here for battle, only to share his secrets. Now this smoothie is stronger than ever, and tastier.","Strawberries, Mangos, Bananas, Mixed Berry Juice, Carrots, Beets, Broccoli, Spinach, Kale, Lettuce","strawberry • mango • banana • red veggie juice
cals: 190",http://www.jambajuice.com/~/media/www/images/products/product/kids-menu/Kids-Berry_Beat_It.ashx,Jamba Kids Meal,,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Jamba Kids,2.5 servings of fruit and/or veggies in each cup,,2.5 servings of fruit and/or veggies in each cup,https://dgojkv04mcfoc.cloudfront.net/categories/kids.jpg,34,Yes,Yes,No,9.5 fl oz,,,
107422,Poppin' Peach Mango™,"Get movin’ to a tropical beat. There’s no lying down at this beach party of peaches, mangos, bananas and passion fruit mango juice. One sip and you’ll be on your feet, dancing like you do in front of the mirror in your room.","Peaches, Mangos, Bananas, Passion-Mango Juice","peach • mango • banana
cals: 160",http://www.jambajuice.com/~/media/www/images/products/product/kids-menu/Kids-Poppin_Peach_Mango.ashx,Jamba Kids Meal,,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Jamba Kids,2.5 servings of fruit and/or veggies in each cup,,2.5 servings of fruit and/or veggies in each cup,https://dgojkv04mcfoc.cloudfront.net/categories/kids.jpg,35,Yes,Yes,No,9.5 fl oz,,,
107421,Chocolate Moo'd®,"Because you’re always in the mood. Chocolate has been engineered to creep into your innermost thoughts, sabotaging productivity and creating maddening distractions. Fight back with this blend of nonfat vanilla frozen yogurt and creamy chocolate blend. Take back your mind!","Chocolate Moo'd Base (Contains Milk), Nonfat Frozen Yogurt (Contains Milk), Ice","nonfat frozen yogurt • chocolate moo’d® • ice
cals: 430 • 570
protein: 11g • 15g
(Contains: milk)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/creamy-treats/ChocolateMood181.ashx,Smoothies,Creamy Treats,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Creamy Treats,Frozen yogurt and/or sherbet blended into a delicious indulgence,"Where would we be as a species if we didn’t indulge ourselves once in a while? We’d have no Great Pyramids, no Taj Majal, no Las Vegas and no Creamy Treats. Life would be empty and dull, so have a smoothie for all of mankind. Balance is good.",Frozen yogurt and/or sherbet blended into a delicious indulgence. Balance is good.,https://dgojkv04mcfoc.cloudfront.net/categories/creamy_treats.jpg,36,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107419,Matcha Green Tea Blast®,"Stay calm, have a smoothie. Find your center with this blend of nonfat vanilla frozen yogurt and Matcha Green Tea. Banish all negative thoughts, reach for your toes and take a sip of your smoothie. Now look to the sun; you’ve found your center.","Soymilk (Contains Soy), Nonfat Frozen Yogurt (Contains Milk), Ice, Matcha Green Tea","soymilk • nonfat frozen yogurt • matcha green tea • ice
cals: 300 • 440 • 540
protein: 10g • 14g • 17g",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/creamy-treats/Greenteamatcha405.ashx,Smoothies,Creamy Treats,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Creamy Treats,Frozen yogurt and/or sherbet blended into a delicious indulgence,"Where would we be as a species if we didn’t indulge ourselves once in a while? We’d have no Great Pyramids, no Taj Majal, no Las Vegas and no Creamy Treats. Life would be empty and dull, so have a smoothie for all of mankind. Balance is good.",Frozen yogurt and/or sherbet blended into a delicious indulgence. Balance is good.,https://dgojkv04mcfoc.cloudfront.net/categories/creamy_treats.jpg,37,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107418,Orange Dream Machine®,"Feed your dreams. Thoughts of this amazing smoothie occupy your every waking moment and invade your slumber. Visions of orange juice, orange sherbet and nonfat vanilla frozen yogurt dancing together fill your nights. Isn’t it time you made this dream come true?","Orange Juice, Orange sherbet (Contains Milk), Soymilk (Contains Soy), Nonfat Frozen Yogurt (Contains Milk), Ice","nonfat frozen yogurt • soymilk • orange sherbet • ice
cals: 350 • 470 • 590
protein: 8g • 10g • 12g
(Contains: soy, milk)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/creamy-treats/OrangeDream-Machine397.ashx,Smoothies,Creamy Treats,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Creamy Treats,Frozen yogurt and/or sherbet blended into a delicious indulgence,"Where would we be as a species if we didn’t indulge ourselves once in a while? We’d have no Great Pyramids, no Taj Majal, no Las Vegas and no Creamy Treats. Life would be empty and dull, so have a smoothie for all of mankind. Balance is good.",Frozen yogurt and/or sherbet blended into a delicious indulgence. Balance is good.,https://dgojkv04mcfoc.cloudfront.net/categories/creamy_treats.jpg,38,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
107420,Peanut Butter Moo'd®,"Almost too delicious. These cows sure know what we like. Peanut butter, bananas, nonfat vanilla frozen yogurt and our chocolate moo’d milk chocolate are the perfect combination to lure us in. Why are they keeping us happy and docile? We’re on to you, cows!","Nonfat Frozen Yogurt (Contains Milk), Chocolate Moo'd Base (Contains Milk), Soymilk (Contains Soy), Ice, Bananas, Peanut Butter (Contains Peanuts)","nonfat frozen yogurt • chocolate moo’d® • soymilk • bananas • peanut butter • ice
cals: 480 • 770 • 980
protein: 13g • 20g • 26g
(Contains: milk, soy, peanut butter)",http://www.jambajuice.com/~/media/www/images/products/product/smoothies/creamy-treats/PeanutbutterMood635.ashx,Smoothies,Creamy Treats,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Creamy Treats,Frozen yogurt and/or sherbet blended into a delicious indulgence,"Where would we be as a species if we didn’t indulge ourselves once in a while? We’d have no Great Pyramids, no Taj Majal, no Las Vegas and no Creamy Treats. Life would be empty and dull, so have a smoothie for all of mankind. Balance is good.",Frozen yogurt and/or sherbet blended into a delicious indulgence. Balance is good.,https://dgojkv04mcfoc.cloudfront.net/categories/creamy_treats.jpg,39,Yes,Yes,No,16 fl oz,22 fl oz,28 fl oz,
115841,Pumpkin Smash,,,"creamy treat smoothie
pumpkin • cinnamon • nutmeg • vanilla • nonfat frozen yogurt (contains milk)
cals: 390 • 530 • 680",,,,Smoothies,https://dgojkv04mcfoc.cloudfront.net/family-smoothies.jpg,Smoothies,Creamy Treats,Special limited time only smoothies,,Frozen yogurt and/or sherbet blended into a delicious indulgence. Balance is good.,https://dgojkv04mcfoc.cloudfront.net/categories/creamy_treats.jpg,40,Yes,Yes,Yes,,,,
107402,Tropical Greens™,"For a truly tropical flavor, we’ve combined apples, pineapples, Supergreens, and Chia seeds. This is one island that will never be deserted.","Fresh Apple Juice, Fresh Pineapples, Ice, Fresh Supergreens (Spinach, Kale), Chia Seeds","fresh apple juice • fresh pineapples • fresh supergreens • chia seeds 
cals: 150 • 210 • 310",http://www.jambajuice.com/~/media/www/images/products/product/TropicalGreen6-Lo.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,41,No,No,No,12 fl oz,16 fl oz,24 fl oz,
107401,Citrus Kick™,"When you really want to bring up the brightness in your day, try this blend of oranges, apples, pineapples, and ginger. Just don’t forget your sunglasses.","Fresh Orange Juice, Fresh Apple Juice, Fresh Pineapples, Ice, Fresh Ginger Juice","fresh orange juice • fresh apple juice • fresh pineapples • fresh ginger juice
cals: 160 • 210 • 260",http://www.jambajuice.com/~/media/www/images/products/product/CitrusKick-6-Lo.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,42,No,No,No,12 fl oz,16 fl oz,24 fl oz,
107393,Purely Orange™,Perhaps no fruit has been squeezed more. Taste our fresh nectar from the king of vitamin C and you’ll know why.,Oranges,"fresh orange juice
cals: 170 • 220 • 330 • 390",http://www.jambajuice.com/~/media/www/images/products/product/juices/OrangeJuice240.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,43,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107395,Purely Carrot™,"Most vegetables don’t like to be squeezed. But when your juice has this much flavor and vitamin power, exceptions must be made.",Carrots,"fresh carrot juice
cals: 100 • 130 • 200 • 230",http://www.jambajuice.com/~/media/www/images/products/product/juices/CarrotJuice596.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,44,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107396,Orange Carrot Twist™,"The fresh, tangy brightness of the orange meets the smooth, earthy sweetness of the carrot. Some things were just meant to be.","Fresh orange juice, fresh carrot juice","fresh orange juice • fresh carrot juice
cals: 130 • 180 • 270 • 310",http://www.jambajuice.com/~/media/www/images/products/product/OrangeCarrot438.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,45,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107398,Orange Berry Antioxidant,"For juice lovers that know the more, the merrier, we’ve squeezed this orange and double berry masterpiece. It’s The Works of juices.","Fresh Orange Juice, Frozen Strawberries, Frozen Blueberries","fresh orange juice • strawberries • blueberries • raspberries 
cals: 160 • 210 • 280 • 340",http://www.jambajuice.com/~/media/www/images/products/product/juices/OrangeBerryAntiOx582.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,46,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107400,Kale Orange Power,"Green means go-go-go with this delicious blend of fresh orange juice, kale and bananas. And as good source of vitamins and manganese, it’s hard to stop sipping. Get ready for the perfect fuel to power through your day.","Kale, Orange Juice, Bananas","fresh orange juice • kale • bananas
cals: 190 • 240 • 310 • 380",http://www.jambajuice.com/~/media/www/images/products/product/juices/KaleOrangePower-16-Lo.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,47,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107397,Triple Revitalizer™,"Do bananas have juice? Yep. But don’t take our word for it, just ask the oranges and carrots in this awesome blend of potassium-loaded goodness.","Fresh Orange Juice, Fresh Carrot Juice, Bananas","fresh orange juice • fresh carrot juice* • bananas
cals: 160 • 210 • 300 • 330",http://www.jambajuice.com/~/media/www/images/products/product/juices/OrangeCarrotBanana.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,48,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107399,Tropical Kick Start™,We took the American breakfast staple on a trip to the tropics. The result? A juice blend that will take your taste buds on vacation.,"Fresh Orange Juice, Mangos, Ice","fresh orange juice • mangos
cals: 160 • 210 • 290 • 330",http://www.jambajuice.com/~/media/www/images/products/product/juices/TropicalKickstart.ashx,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,"This is the real deal. Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients. It’s juice so fresh it may just make you blush. We think you’ll agree: it’s worth it.","Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,49,Yes,Yes,No,12 fl oz,16 fl oz,24 fl oz,28 fl oz
107406,Veggie Harvest™,,,"fresh apple juice • fresh carrot juice • fresh beet juice • fresh supergreens • fresh ginger juice
cals: 100 • 140 • 180",,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,,"Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,50,No,No,No,,,,
107407,Carrot Cayenne,,,"fresh carrot juice • fresh apple juice • fresh ginger juice • cayenne pepper
cals: 130• 180 • 260",,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,,"Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,51,No,No,No,,,,
107408,Garden Medley,,,"fresh apple juice • fresh carrot juice • fresh supergreens • chia seeds
cals: 120 • 170 • 230",,Juices,Freshly Squeezed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Freshly Squeezed Juices,Fruits and vegetables juiced to order,,"Juices made freshly on the spot, right in front of your eyes with our wholesome ingredients.",https://dgojkv04mcfoc.cloudfront.net/categories/freshly_squeezed.jpg,52,No,No,No,12 fl oz,16 fl oz,24 fl oz,
107952,Orange Reviver™,"When your day feels like 5 days, revive with an Orange Reviver. We’ve taken oranges, apples, bananas and beets and turned them into a spirit-lifting, taste bud-hugging masterpiece of mixology.","Orange Juice, Apple Juice, Beet Juice, Banana","orange juice • apple juice • beet juice • banana
cals: 180",http://www.jambajuice.com/~/media/www/images/products/product/Orange_reviver_RTD.ashx,Juices,Cold Pressed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,"3 servings of fruits and veggies, no sugar added","Looking for a fruit and vegetable on-the-go beverage? Grab a cold pressed ready-to-drink juice in one of four unique blends. An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.","An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.",https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,53,No,No,No,12 fl oz,,,
107953,Citrus Kick™,"When you really want to bring up the brightness in your day, try this blend of oranges, apples, pineapples, and ginger. Just don’t forget your sunglasses.","Orange Juice, Pineapple Juice, Apple Juice, Ginger Juice","orange juice • pineapple juice • apple juice • ginger juice
cals: 190",http://www.jambajuice.com/~/media/www/images/products/product/Citrus_Kick_RTD.ashx,Juices,Cold Pressed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,"3 servings of fruits and veggies, no sugar added","Looking for a fruit and vegetable on-the-go beverage? Grab a cold pressed ready-to-drink juice in one of four unique blends. An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.","An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.",https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,54,No,No,No,12 fl oz,,,
107951,Tropical Greens™,"For a truly tropical flavor, we’ve combined apples, pineapples and Supergreens. This is one island that will never be deserted.","Apple Juice, Pineapple Juice, Cucumber Juice, Spinach Juice, Romaine Lettuce Juice, Swiss Chard Juice, Lemon Juice, Kale Juice","apple juice • pineapple juice • cucumber juice • spinach juice • romaine lettuce juice • swiss chard juice • lemon juice • kale juice
cals: 160",http://www.jambajuice.com/~/media/www/images/products/product/Tropical_Greens_RTD.ashx,Juices,Cold Pressed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,"3 servings of fruits and veggies, no sugar added","Looking for a fruit and vegetable on-the-go beverage? Grab a cold pressed ready-to-drink juice in one of four unique blends. An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.","An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.",https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,55,No,No,No,12 fl oz,,,
107954,Veggie Harvest™,"Take some apples. Then take some carrots, and beets, and supergreens, and ginger. Then take a minute to drink it all down and wonder how you ever got through your day without it.","Apple Juice, Carrot Juice, Beet Juice, Ginger Juice, Romaine Lettuce Juice, Spinach Juice, Lemon Juice, Swiss Chard Juice, Kale Juice","apple juice • carrot juice • beet juice • ginger juice • romaine lettuce juice • spinach juice • lemon juice • swiss chard juice • kale juice
cal: 140",http://www.jambajuice.com/~/media/www/images/products/product/Veggie_harvest_RTD.ashx,Juices,Cold Pressed Juices,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,"3 servings of fruits and veggies, no sugar added","Looking for a fruit and vegetable on-the-go beverage? Grab a cold pressed ready-to-drink juice in one of four unique blends. An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.","An excellent source of Vitamin C, you'll get a full 3 servings of fruits & vegetables in each 100% real juice beverage.",https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,56,No,No,No,12 fl oz,,,
114418,Organic Citrus Breeze™,,,"cold pressed juice
coconut water • cucumber • orange •  lemon
cals: 100",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,57,Yes,Yes,No,,,,
114419,Organic Mango Limeade,,,"signature blend
water • lime •  agave • mango
cals: 160",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,58,Yes,Yes,No,,,,
114420,Organic Orange Reviver™,,,"cold pressed juice
orange • apple •  beet • banana
cals: 180",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,59,Yes,Yes,No,,,,
114421,Organic Tropical Greens™,,,"cold pressed juice
apple • pineapple • super greens • lemon • cucumber
cals: 160",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,60,Yes,Yes,No,,,,
114417,Organic Cayenne Lemonade,,,"signature blend
water • lemon • agave • cayenne
cals: 120",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,61,Yes,Yes,No,,,,
114422,Organic True Greens™,,,"cold pressed juice
coconut water • cucumber • super greens • celery • lemon • apple
cals: 80",,,,Juices,https://dgojkv04mcfoc.cloudfront.net/family-juices.jpg,Juices,Cold Pressed Juices,Cold Pressed Juices and Signature Blends,,Organic and made with non-GMO fruits and veggies. ,https://dgojkv04mcfoc.cloudfront.net/categories/cold_pressed_juices.jpg,62,Yes,Yes,No,,,,
